file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\index.html,4,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,2,20
projects\index.html,5,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,2,68
projects\index.html,6,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,2,21
projects\index.html,7,html,db186fc7,Susana,2025-10-07,21:35:43,-07:00,2025-10-07T21:35:43-07:00,2,44
projects\index.html,8,html,991ce388,Susana,2025-10-22,22:20:35,-07:00,2025-10-22T22:20:35-07:00,2,48
projects\index.html,9,html,761256c6,Susana,2025-10-22,23:01:17,-07:00,2025-10-22T23:01:17-07:00,2,50
projects\index.html,10,html,991ce388,Susana,2025-10-22,22:20:35,-07:00,2025-10-22T22:20:35-07:00,0,47
projects\index.html,11,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,0,5
projects\index.html,12,html,1f394c38,Susana,2025-10-17,13:39:50,-07:00,2025-10-17T13:39:50-07:00,0,4
projects\index.html,13,html,639537e1,Susana,2025-10-22,22:55:06,-07:00,2025-10-22T22:55:06-07:00,2,40
projects\index.html,14,html,60a35c77,Susana,2025-10-30,21:42:08,-07:00,2025-10-30T21:42:08-07:00,0,0
projects\index.html,15,html,60a35c77,Susana,2025-10-30,21:42:08,-07:00,2025-10-30T21:42:08-07:00,2,21
projects\index.html,16,html,60a35c77,Susana,2025-10-30,21:42:08,-07:00,2025-10-30T21:42:08-07:00,4,52
projects\index.html,17,html,60a35c77,Susana,2025-10-30,21:42:08,-07:00,2025-10-30T21:42:08-07:00,6,68
projects\index.html,18,html,60a35c77,Susana,2025-10-30,21:42:08,-07:00,2025-10-30T21:42:08-07:00,4,4
projects\index.html,19,html,60a35c77,Susana,2025-10-30,21:42:08,-07:00,2025-10-30T21:42:08-07:00,0,0
projects\index.html,20,html,60a35c77,Susana,2025-10-30,21:42:08,-07:00,2025-10-30T21:42:08-07:00,4,22
projects\index.html,21,html,60a35c77,Susana,2025-10-30,21:42:08,-07:00,2025-10-30T21:42:08-07:00,2,4
projects\index.html,22,html,60a35c77,Susana,2025-10-30,21:42:08,-07:00,2025-10-30T21:42:08-07:00,2,4
projects\index.html,23,html,60a35c77,Susana,2025-10-30,21:42:08,-07:00,2025-10-30T21:42:08-07:00,4,15
projects\index.html,24,html,60a35c77,Susana,2025-10-30,21:42:08,-07:00,2025-10-30T21:42:08-07:00,4,11
projects\index.html,25,html,60a35c77,Susana,2025-10-30,21:42:08,-07:00,2025-10-30T21:42:08-07:00,4,26
projects\index.html,26,html,60a35c77,Susana,2025-10-30,21:42:08,-07:00,2025-10-30T21:42:08-07:00,4,31
projects\index.html,27,html,60a35c77,Susana,2025-10-30,21:42:08,-07:00,2025-10-30T21:42:08-07:00,2,0
projects\index.html,28,html,60a35c77,Susana,2025-10-30,21:42:08,-07:00,2025-10-30T21:42:08-07:00,2,0
projects\index.html,29,html,0e866536,Susana,2025-10-10,17:37:13,-07:00,2025-10-10T17:37:13-07:00,2,20
projects\index.html,30,html,991ce388,Susana,2025-10-22,22:20:35,-07:00,2025-10-22T22:20:35-07:00,3,0
projects\index.html,31,html,6538b5c8,Susana,2025-10-15,18:15:08,-07:00,2025-10-15T18:15:08-07:00,2,4
projects\index.html,32,html,0e866536,Susana,2025-10-10,17:37:13,-07:00,2025-10-10T17:37:13-07:00,0,0
projects\index.html,33,html,60a35c77,Susana,2025-10-30,21:42:08,-07:00,2025-10-30T21:42:08-07:00,0,0
projects\index.html,34,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,0,5
projects\index.html,35,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,0,5
contact\index.html,1,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,0,13
contact\index.html,2,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,0,14
contact\index.html,3,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,0,4
contact\index.html,4,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,2,20
contact\index.html,5,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,2,68
contact\index.html,6,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,2,20
contact\index.html,7,html,db186fc7,Susana,2025-10-07,21:35:43,-07:00,2025-10-07T21:35:43-07:00,2,44
contact\index.html,8,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,0,5
contact\index.html,9,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,0,4
contact\index.html,10,html,83e577b1,Susana,2025-10-10,14:24:17,-07:00,2025-10-10T14:24:17-07:00,2,39
contact\index.html,11,html,97eb559d,Susana,2025-10-17,14:30:07,-07:00,2025-10-17T14:30:07-07:00,2,57
contact\index.html,12,html,79cc073e,Susana,2025-09-29,22:24:04,-07:00,2025-09-29T22:24:04-07:00,4,23
contact\index.html,13,html,0379155e,Susana,2025-09-29,22:08:35,-07:00,2025-09-29T22:08:35-07:00,4,51
contact\index.html,14,html,79cc073e,Susana,2025-09-29,22:24:04,-07:00,2025-09-29T22:24:04-07:00,4,6
contact\index.html,15,html,79cc073e,Susana,2025-09-29,22:24:04,-07:00,2025-09-29T22:24:04-07:00,4,27
contact\index.html,16,html,79cc073e,Susana,2025-09-29,22:24:04,-07:00,2025-09-29T22:24:04-07:00,4,54
contact\index.html,17,html,79cc073e,Susana,2025-09-29,22:24:04,-07:00,2025-09-29T22:24:04-07:00,4,6
contact\index.html,18,html,79cc073e,Susana,2025-09-29,22:24:04,-07:00,2025-09-29T22:24:04-07:00,4,21
contact\index.html,19,html,0379155e,Susana,2025-09-29,22:08:35,-07:00,2025-09-29T22:08:35-07:00,4,50
contact\index.html,20,html,79cc073e,Susana,2025-09-29,22:24:04,-07:00,2025-09-29T22:24:04-07:00,4,6
contact\index.html,21,html,0379155e,Susana,2025-09-29,22:08:35,-07:00,2025-09-29T22:08:35-07:00,4,33
contact\index.html,22,html,0379155e,Susana,2025-09-29,22:08:35,-07:00,2025-09-29T22:08:35-07:00,2,5
contact\index.html,23,html,6538b5c8,Susana,2025-10-15,18:15:08,-07:00,2025-10-15T18:15:08-07:00,0,0
contact\index.html,24,html,1355e938,Susana,2025-10-15,18:19:58,-07:00,2025-10-15T18:19:58-07:00,2,48
contact\index.html,25,html,6538b5c8,Susana,2025-10-15,18:15:08,-07:00,2025-10-15T18:15:08-07:00,0,0
contact\index.html,26,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,0,5
contact\index.html,27,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,0,0
contact\index.html,28,html,55dab1fd,Susana,2025-09-29,21:13:47,-07:00,2025-09-29T21:13:47-07:00,0,5
